Name	Formula	SMILES	Mass	Source	ID
PE(20:4(6Z,8E,10E,14Z)-2OH(5S,12R)/18:1(9Z))	C43H76NO10P	[H][C@@](COC(=O)CCC[C@H](O)\C=C/C=C/C=C/[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	797.520684649	HMDB	HMDB0261335
PE(18:1(9Z)/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@H](O)\C=C\C=C/C\C=C/C=C/[C@H](O)CCCCC	797.520684649	HMDB	HMDB0261370
PE(20:4(6E,8Z,11Z,13E)-2OH(5S,15S)/18:1(9Z))	C43H76NO10P	[H][C@@](COC(=O)CCC[C@@H](O)\C=C\C=C/C\C=C/C=C/[C@@H](O)CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	797.520684649	HMDB	HMDB0261371
PE(18:1(9Z)/20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@@H](O)[C@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC	797.520684649	HMDB	HMDB0261372
PE(20:4(8Z,11Z,14Z,17Z)-2OH(5S,6R)/18:1(9Z))	C43H76NO10P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	797.520684649	HMDB	HMDB0261373
PE(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)-2OH(5,6))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC	797.520684649	HMDB	HMDB0261444
PE(20:3(8Z,11Z,14Z)-2OH(5,6)/18:2(9Z,12Z))	C43H76NO10P	[H][C@@](COC(=O)CCCC(O)C(O)C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	797.520684649	HMDB	HMDB0261445
PE(20:4(5Z,8Z,11Z,14Z)/18:1(12Z)-2OH(9,10))	C43H76NO10P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC[C@H](O)[C@@H](O)C\C=C/CCCCC	797.520684649	HMDB	HMDB0262392
PE(18:1(12Z)-2OH(9,10)/20:4(5Z,8Z,11Z,14Z))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC[C@@H](O)[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC	797.520684649	HMDB	HMDB0262393
PE(20:4(8Z,11Z,14Z,17Z)/18:1(12Z)-2OH(9,10))	C43H76NO10P	[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC[C@H](O)[C@@H](O)C\C=C/CCCCC	797.520684649	HMDB	HMDB0262496
PE(18:1(12Z)-2OH(9,10)/20:4(8Z,11Z,14Z,17Z))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC[C@@H](O)[C@H](O)C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	797.520684649	HMDB	HMDB0262497
PE(DiMe(11,3)/18:1(12Z)-O(9S,10R))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC1OC1C\C=C/CCCCC	797.520684649	HMDB	HMDB0284706
PE(18:1(12Z)-O(9S,10R)/DiMe(11,3))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCC1OC1C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1	797.520684649	HMDB	HMDB0284707
PE(DiMe(11,3)/18:1(9Z)-O(12,13))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC	797.520684649	HMDB	HMDB0284708
PE(18:1(9Z)-O(12,13)/DiMe(11,3))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/CC1OC1CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC1=C(C)C(C)=C(CCC)O1	797.520684649	HMDB	HMDB0284709
PE(DiMe(9,5)/18:1(12Z)-O(9S,10R))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCCC1OC1C\C=C/CCCCC	797.520684649	HMDB	HMDB0285122
PE(18:1(12Z)-O(9S,10R)/DiMe(9,5))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCC1OC1C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1	797.520684649	HMDB	HMDB0285123
PE(DiMe(9,5)/18:1(9Z)-O(12,13))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CC1OC1CCCCC	797.520684649	HMDB	HMDB0285124
PE(18:1(9Z)-O(12,13)/DiMe(9,5))	C43H76NO10P	[H][C@@](COC(=O)CCCCCCC\C=C/CC1OC1CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC1=C(C)C(C)=C(CCCCC)O1	797.520684649	HMDB	HMDB0285125
PE(P-18:0/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))	C43H76NO10P	[H][C@@](CO\C=C\CCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC	797.520684649	HMDB	HMDB0285344
PE(20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)/P-18:0)	C43H76NO10P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC)(COP(O)(=O)OCCN)O\C=C\CCCCCCCCCCCCCCCC	797.520684649	HMDB	HMDB0285345
PE(P-18:1(11Z)/PGE2)	C43H76NO10P	CCCCCC\C=C/CCCCCCCCC=COC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O	797.520684649	HMDB	HMDB0285402
PE(PGE2/P-18:1(11Z))	C43H76NO10P	CCCCCC\C=C/CCCCCCCCC=CO[C@H](COC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O)COP(O)(=O)OCCN	797.520684649	HMDB	HMDB0285403
PE(P-18:1(11Z)/PGD2)	C43H76NO10P	CCCCCC\C=C/CCCCCCCCC=COC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	797.520684649	HMDB	HMDB0285404
PE(PGD2/P-18:1(11Z))	C43H76NO10P	CCCCCC\C=C/CCCCCCCCC=CO[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OCCN	797.520684649	HMDB	HMDB0285405
PE(P-18:1(11Z)/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))	C43H76NO10P	[H][C@@](CO\C=C\CCCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@H](O)[C@@H](O)\C=C\C=C\C=C/C=C/[C@@H](O)CCCCC	797.520684649	HMDB	HMDB0285418
PE(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/P-18:1(11Z))	C43H76NO10P	[H][C@@](COC(=O)CCC[C@@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@H](O)CCCCC)(COP(O)(=O)OCCN)O\C=C\CCCCCCCC\C=C/CCCCCC	797.520684649	HMDB	HMDB0285419
PE(P-18:1(9Z)/PGE2)	C43H76NO10P	CCCCCCCC\C=C/CCCCCCC=COC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O	797.520684649	HMDB	HMDB0285503
PE(PGE2/P-18:1(9Z))	C43H76NO10P	CCCCCCCC\C=C/CCCCCCC=CO[C@H](COC(=O)CCC\C=C/C[C@@H]1[C@@H](\C=C\[C@@H](O)CCCCC)[C@H](O)CC1=O)COP(O)(=O)OCCN	797.520684649	HMDB	HMDB0285504
PE(P-18:1(9Z)/PGD2)	C43H76NO10P	CCCCCCCC\C=C/CCCCCCC=COC[C@H](COP(O)(=O)OCCN)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	797.520684649	HMDB	HMDB0285505
PE(PGD2/P-18:1(9Z))	C43H76NO10P	CCCCCCCC\C=C/CCCCCCC=CO[C@H](COC(=O)CCC\C=C/C[C@H]1[C@@H](O)CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OCCN	797.520684649	HMDB	HMDB0285506
PE(P-18:1(9Z)/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))	C43H76NO10P	[H][C@@](CO\C=C\CCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC[C@H](O)[C@@H](O)\C=C\C=C\C=C/C=C/[C@@H](O)CCCCC	797.520684649	HMDB	HMDB0285519
PE(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/P-18:1(9Z))	C43H76NO10P	[H][C@@](COC(=O)CCC[C@@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@H](O)CCCCC)(COP(O)(=O)OCCN)O\C=C\CCCCCC\C=C/CCCCCCCC	797.520684649	HMDB	HMDB0285520
PE(18:1(11Z)/22:2(13Z,16Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009041
PE(18:1(9Z)/22:2(13Z,16Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009074
PE(18:2(9Z,12Z)/22:1(13Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC	797.593455181	HMDB	HMDB0009106
PE(18:3(6Z,9Z,12Z)/22:0)	C45H84NO8P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCC	797.593455181	HMDB	HMDB0009138
PE(18:3(9Z,12Z,15Z)/22:0)	C45H84NO8P	[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCCCC	797.593455181	HMDB	HMDB0009171
PE(20:0/20:3(5Z,8Z,11Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC	797.593455181	HMDB	HMDB0009232
PE(20:0/20:3(8Z,11Z,14Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009233
PE(20:1(11Z)/20:2(11Z,14Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009264
PE(20:2(11Z,14Z)/20:1(11Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/CCCCCCCC	797.593455181	HMDB	HMDB0009296
PE(20:3(5Z,8Z,11Z)/20:0)	C45H84NO8P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC	797.593455181	HMDB	HMDB0009328
PE(20:3(8Z,11Z,14Z)/20:0)	C45H84NO8P	[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCCCCCC	797.593455181	HMDB	HMDB0009361
PE(22:0/18:3(6Z,9Z,12Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009490
PE(22:0/18:3(9Z,12Z,15Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	797.593455181	HMDB	HMDB0009491
PE(22:1(13Z)/18:2(9Z,12Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	797.593455181	HMDB	HMDB0009522
PE(22:2(13Z,16Z)/18:1(11Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCC\C=C/CCCCCC	797.593455181	HMDB	HMDB0009553
PE(22:2(13Z,16Z)/18:1(9Z))	C45H84NO8P	[H][C@@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C=C/CCCCCCCC	797.593455181	HMDB	HMDB0009554
Phosphatidylethanolamine 18:0-22:3	C45H84NO8P	C(COP(OCCN)(O)=O)(COC(CCCCCCCCCCCCCCCCC)=O)OC(=O)CCC=CCC=CCC=CCCCCCCCCCCC	797.593455278	MoNA	UT002849
Phosphatidylethanolamine 22:1-18:2	C45H84NO8P	C(C=CCCC(OC(COC(CCC=CCCCCCCCCCCCCCCCCC)=O)COP(O)(=O)OCCN)=O)C=CCCCCCCCCCC	797.593455278	MoNA	UT002632
Phosphatidylethanolamine 20:0-20:3	C45H84NO8P	C(COP(OCCN)(O)=O)(COC(CCCCCCCCCCCCCCCCCCC)=O)OC(=O)CCC=CCC=CCC=CCCCCCCCCC	797.593455278	MoNA	UT002623
1-Oleoyl-2-{6-[(7-nitro-2-1,3-benzoxadiazol-4-yl)amino]hexanoyl}-sn-glycero-3-phospho-L-serine	C36H58N5O13P	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+]([O-])=O	799.376873946	HMDB	HMDB0255478
PS(14:1(9Z)/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))	C40H66NO13P	[H][C@@](COC(=O)CCCCCCC\C=C/CCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC[C@@H](O)[C@H](O)\C=C/C=C\C=C\C=C\[C@@H](O)C\C=C/CC	799.427178187	HMDB	HMDB0280972
PS(20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)/14:1(9Z))	C40H66NO13P	[H][C@@](COC(=O)CCC[C@H](O)[C@@H](O)\C=C/C=C\C=C\C=C\[C@H](O)C\C=C/CC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCC	799.427178187	HMDB	HMDB0280973
PS(15:0/PGJ2)	C41H70NO12P	CCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC	799.463563696	HMDB	HMDB0281038
PS(PGJ2/15:0)	C41H70NO12P	CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC\C=C/C[C@H]1C=CC(=O)[C@@H]1\C=C\[C@@H](O)CCCCC)COP(O)(=O)OC[C@H](N)C(O)=O	799.463563696	HMDB	HMDB0281039
PE(DiMe(9,3)/5-iso PGF2VI)	C41H70NO12P	CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)O[C@H](COC(=O)CCCCCCCCC1=C(C)C(C)=C(CCC)O1)COP(O)(=O)OCCN	799.463563696	HMDB	HMDB0285006
PE(5-iso PGF2VI/DiMe(9,3))	C41H70NO12P	CCCCC[C@@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CC(=O)OC[C@H](COP(O)(=O)OCCN)OC(=O)CCCCCCCCC1=C(C)C(C)=C(CCC)O1	799.463563696	HMDB	HMDB0285007
PE(18:4(6Z,9Z,12Z,15Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))	C45H70NO9P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261790
PE(22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4)/18:4(6Z,9Z,12Z,15Z))	C45H70NO9P	[H][C@@](COC(=O)CCC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261791
PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7))	C45H70NO9P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CC\C=C/CC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261792
PE(22:6(4Z,8Z,10Z,13Z,16Z,19Z)-OH(7)/18:4(6Z,9Z,12Z,15Z))	C45H70NO9P	[H][C@@](COC(=O)CC\C=C/CC(O)\C=C/C=C\C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261793
PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14))	C45H70NO9P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261794
PE(22:6(4Z,7Z,10Z,12E,16Z,19Z)-OH(14)/18:4(6Z,9Z,12Z,15Z))	C45H70NO9P	[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261795
PE(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17))	C45H70NO9P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C\C=C\C(O)C\C=C/CC	799.478819836	HMDB	HMDB0261796
PE(22:6(4Z,7Z,10Z,13E,15E,19Z)-OH(17)/18:4(6Z,9Z,12Z,15Z))	C45H70NO9P	[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C\C=C\C(O)C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261797
PE(18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17))	C45H70NO9P	[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC1OC1C\C=C/CC	799.478819836	HMDB	HMDB0261800
PE(22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17)/18:4(6Z,9Z,12Z,15Z))	C45H70NO9P	[H][C@@](COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC1OC1C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0261801
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(6E,8Z,11Z,14Z)+=O(5))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCCC	799.478819836	HMDB	HMDB0262592
PE(20:4(6E,8Z,11Z,14Z)+=O(5)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCCC(=O)\C=C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262593
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,13E)+=O(15))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC	799.478819836	HMDB	HMDB0262594
PE(20:4(5Z,8Z,11Z,13E)+=O(15)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCCC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262595
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,16E)-OH(18R))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@H](O)CC	799.478819836	HMDB	HMDB0262606
PE(20:5(5Z,8Z,11Z,14Z,16E)-OH(18R)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C=C/[C@@H](O)CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262607
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,16E)-OH(18))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC	799.478819836	HMDB	HMDB0262608
PE(20:5(5Z,8Z,11Z,14Z,16E)-OH(18)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C=C/CC(O)\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262609
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,10E,14Z,17Z)-OH(12))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262610
PE(20:5(5Z,8Z,10E,14Z,17Z)-OH(12)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C=C/C(O)C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262611
PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(6E,8Z,11Z,14Z,17Z)-OH(5))	C45H70NO9P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262612
PE(20:5(6E,8Z,11Z,14Z,17Z)-OH(5)/20:5(5Z,8Z,11Z,14Z,17Z))	C45H70NO9P	[H][C@@](COC(=O)CCCC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)OCCN)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	799.478819836	HMDB	HMDB0262613
PS(16:0/11,12-EET)	C42H74NO11P	CCCCCCCCCCCCCCCC(=O)OCC(COP(O)(=O)OCC(N)C(O)=O)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C/CCCCC	799.499948818	MoNA	RIKENOxPLs000375
PS(16:0/20:3(5Z,8Z,11Z)-O(14R,15S))	C42H74NO11P	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC	799.499949205	HMDB	HMDB0281106
PS(20:3(5Z,8Z,11Z)-O(14R,15S)/16:0)	C42H74NO11P	[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/CC1OC1CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCCCC	799.499949205	HMDB	HMDB0281107
PS(16:0/20:3(5Z,8Z,14Z)-O(11S,12R))	C42H74NO11P	[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C/CCCCC	799.499949205	HMDB	HMDB0281108
PS(20:3(5Z,8Z,14Z)-O(11S,12R)/16:0)	C42H74NO11P	[H][C@@](COC(=O)CCC\C=C/C\C=C/CC1OC1C\C=C/CCCCC)(COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCCCCCCCCCC	799.499949205	HMDB	HMDB0281109
